,Date,Org Code,Org name,A&E attendances Type 1,Attendances over 4hrs Type 1,Month,Year
5522,2020-11-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,17479,0,11,2020
5523,2020-11-01,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6726,1987,11,2020
5524,2020-11-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,5963,1358,11,2020
5525,2020-11-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9707,2833,11,2020
5526,2020-11-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6446,1101,11,2020
5527,2020-11-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,9480,2669,11,2020
5528,2020-11-01,RH5,SOMERSET NHS FOUNDATION TRUST,5083,836,11,2020
5529,2020-11-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,7134,616,11,2020
5530,2020-11-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7279,1321,11,2020
5531,2020-11-01,R1H,BARTS HEALTH NHS TRUST,18777,4294,11,2020
5532,2020-11-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,6135,2225,11,2020
5533,2020-11-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5044,457,11,2020
5534,2020-11-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8994,3584,11,2020
5535,2020-11-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,8361,2584,11,2020
5536,2020-11-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,12963,4747,11,2020
5537,2020-11-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,6949,2335,11,2020
5538,2020-11-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,7952,1273,11,2020
5539,2020-11-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6391,721,11,2020
5540,2020-11-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4156,940,11,2020
5541,2020-11-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,15068,2494,11,2020
5542,2020-11-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5166,1113,11,2020
5543,2020-11-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,4208,1242,11,2020
5544,2020-11-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12822,4153,11,2020
5545,2020-11-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6578,784,11,2020
5546,2020-11-01,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,8564,1999,11,2020
5547,2020-11-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8992,1566,11,2020
5548,2020-11-01,RKE,WHITTINGTON HEALTH NHS TRUST,7887,881,11,2020
5549,2020-11-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8967,1217,11,2020
5550,2020-11-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,5318,1279,11,2020
5551,2020-11-01,RPA,MEDWAY NHS FOUNDATION TRUST,5768,2020,11,2020
5552,2020-11-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6795,0,11,2020
5553,2020-11-01,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,8999,946,11,2020
5554,2020-11-01,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,18767,5999,11,2020
5555,2020-11-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6561,1846,11,2020
5556,2020-11-01,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,6526,2133,11,2020
5557,2020-11-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6742,2418,11,2020
5558,2020-11-01,RMC,BOLTON NHS FOUNDATION TRUST,7669,2351,11,2020
5559,2020-11-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4926,527,11,2020
5560,2020-11-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4066,1760,11,2020
5561,2020-11-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,7745,3563,11,2020
5562,2021-11-01,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7696,2129,11,2021
5563,2021-11-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5559,1245,11,2021
5564,2021-11-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8111,3310,11,2021
5565,2021-11-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12286,3985,11,2021
5566,2021-11-01,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,4023,1064,11,2021
5567,2021-11-01,RJN,EAST CHESHIRE NHS TRUST,3956,1543,11,2021
5568,2021-11-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,5926,1566,11,2021
5569,2021-11-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7189,2246,11,2021
5570,2021-11-01,RLQ,WYE VALLEY NHS TRUST,5304,1921,11,2021
5571,2021-11-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5313,2929,11,2021
5572,2021-11-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7907,3197,11,2021
5573,2021-11-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12625,0,11,2021
5574,2021-11-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6597,2847,11,2021
5575,2021-11-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6942,2890,11,2021
5576,2021-11-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,18837,0,11,2021
5577,2021-11-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6515,0,11,2021
5578,2021-11-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10765,3414,11,2021
5579,2021-11-01,RNZ,SALISBURY NHS FOUNDATION TRUST,4058,1252,11,2021
5580,2021-11-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12170,4770,11,2021
5581,2021-11-01,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9843,1344,11,2021
5582,2021-11-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,5589,1691,11,2021
5583,2021-11-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11423,4843,11,2021
5584,2021-11-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13994,3245,11,2021
5585,2021-11-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11914,4788,11,2021
5586,2021-11-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5775,2790,11,2021
5587,2021-11-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6181,2091,11,2021
5588,2021-11-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13256,6948,11,2021
5589,2021-11-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13851,6142,11,2021
5590,2021-11-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,12669,3791,11,2021
5591,2021-11-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12137,3158,11,2021
5592,2021-11-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8209,1431,11,2021
5593,2021-11-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9844,2278,11,2021
5594,2021-11-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15030,3225,11,2021
5595,2021-11-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7916,3584,11,2021
5596,2021-11-01,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11835,6289,11,2021
5597,2021-11-01,RBK,WALSALL HEALTHCARE NHS TRUST,6949,2572,11,2021
5598,2021-11-01,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9554,4306,11,2021
5599,2021-11-01,RCF,AIREDALE NHS FOUNDATION TRUST,5693,2223,11,2021
5600,2021-11-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5095,381,11,2021
5601,2021-11-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,7486,0,11,2021
5602,2021-11-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9146,0,11,2021
5603,2021-11-01,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7267,2812,11,2021
5604,2021-11-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11574,4834,11,2021
5605,2021-11-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6289,2653,11,2021
5606,2021-11-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11407,5543,11,2021
5607,2021-11-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8156,0,11,2021
5608,2021-11-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8508,3804,11,2021
5609,2021-11-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9741,4222,11,2021
5610,2021-11-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3556,0,11,2021
5611,2021-11-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11155,5434,11,2021
5612,2021-11-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15239,0,11,2021
5613,2021-11-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12304,0,11,2021
5614,2021-11-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,30914,13292,11,2021
5615,2021-11-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5881,1943,11,2021
5616,2021-11-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4952,695,11,2021
5617,2021-11-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14208,5721,11,2021
5618,2021-11-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28591,7862,11,2021
5619,2021-11-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9589,4856,11,2021
5620,2021-11-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4492,1240,11,2021
5621,2021-11-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7727,2221,11,2021
5622,2021-11-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13955,4800,11,2021
5623,2021-11-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16675,8213,11,2021
5624,2021-11-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5642,2009,11,2021
5625,2021-11-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10069,2898,11,2021
5626,2021-11-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9137,4643,11,2021
5627,2021-11-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,7990,0,11,2021
5628,2021-11-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12792,2970,11,2021
5629,2021-11-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,11898,3181,11,2021
5630,2021-11-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9050,1923,11,2021
5631,2021-11-01,RKE,WHITTINGTON HEALTH NHS TRUST,9089,2181,11,2021
5632,2021-11-01,RMC,BOLTON NHS FOUNDATION TRUST,9924,3684,11,2021
5633,2021-11-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8868,3340,11,2021
5634,2021-11-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9722,4157,11,2021
5635,2021-11-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31215,15091,11,2021
5636,2021-11-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11691,2334,11,2021
5637,2021-11-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11618,4439,11,2021
5638,2021-11-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,16252,6135,11,2021
5639,2021-11-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10812,4986,11,2021
5640,2021-11-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20502,10135,11,2021
5641,2021-11-01,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7303,3780,11,2021
5642,2021-11-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,7256,2760,11,2021
5643,2021-11-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6759,3338,11,2021
5644,2021-11-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,17761,7055,11,2021
5645,2021-11-01,R1H,BARTS HEALTH NHS TRUST,22388,8867,11,2021
5646,2021-11-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4851,2884,11,2021
5647,2021-11-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15417,0,11,2021
5648,2021-11-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6388,2544,11,2021
5649,2021-11-01,RH5,SOMERSET NHS FOUNDATION TRUST,6520,2870,11,2021
5650,2021-11-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,14501,4930,11,2021
5651,2021-11-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7664,0,11,2021
5652,2021-11-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9851,5486,11,2021
5653,2021-11-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7974,3486,11,2021
5654,2021-11-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,10375,2792,11,2021
5655,2021-11-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,8779,2664,11,2021
5656,2021-11-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18254,0,11,2021
5657,2021-11-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9890,3245,11,2021
5658,2021-11-01,RVJ,NORTH BRISTOL NHS TRUST,7780,3149,11,2021
5659,2021-11-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12431,2809,11,2021
5660,2021-11-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9495,4814,11,2021
5661,2021-11-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,9029,3389,11,2021
5662,2021-11-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13094,5299,11,2021
5663,2021-11-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,10157,4510,11,2021
5664,2021-11-01,R1F,ISLE OF WIGHT NHS TRUST,3071,1313,11,2021
5665,2021-11-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6718,2287,11,2021
5666,2021-11-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5350,2090,11,2021
5667,2021-11-01,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,17303,0,11,2021
5668,2021-11-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7650,4119,11,2021
5669,2021-11-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7823,2395,11,2021
5670,2021-11-01,RPA,MEDWAY NHS FOUNDATION TRUST,7959,3173,11,2021
5671,2021-11-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24209,10630,11,2021
5672,2021-11-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,17449,8790,11,2021
5673,2021-11-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10736,3845,11,2021
5674,2021-11-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10716,3110,11,2021
5675,2021-11-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7305,2875,11,2021
5676,2021-11-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10049,4997,11,2021
5677,2021-11-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,19659,7619,11,2021
5678,2021-11-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10975,2891,11,2021
5679,2021-11-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8695,4234,11,2021
5680,2021-11-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11687,4365,11,2021
5681,2021-11-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11338,5837,11,2021
5682,2021-11-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13652,9619,11,2021
5683,2021-11-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8332,2543,11,2021
5684,2021-11-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3614,1432,11,2021
5685,2021-11-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,4050,1325,11,2021
5686,2021-11-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15070,7757,11,2021
5687,2022-05-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15221,3676,05,2022
5688,2022-05-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6729,2402,05,2022
5689,2022-05-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,7322,3160,05,2022
5690,2022-05-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5511,853,05,2022
5691,2022-05-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4698,1777,05,2022
5692,2022-05-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5431,392,05,2022
5693,2022-05-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,15430,6776,05,2022
5694,2022-05-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5774,3604,05,2022
5695,2022-05-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3329,1174,05,2022
5696,2022-05-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8706,0,05,2022
5697,2022-05-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,9753,3376,05,2022
5698,2022-05-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10814,2070,05,2022
5699,2022-05-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13204,8949,05,2022
5700,2022-05-01,RLQ,WYE VALLEY NHS TRUST,5880,2186,05,2022
5701,2022-05-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,19794,0,05,2022
5702,2022-05-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10145,3466,05,2022
5703,2022-05-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9434,3454,05,2022
5704,2022-05-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8098,2723,05,2022
5705,2022-05-01,RPA,MEDWAY NHS FOUNDATION TRUST,8660,3551,05,2022
5706,2022-05-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5799,2620,05,2022
5707,2022-05-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,6056,2119,05,2022
5708,2022-05-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10568,3830,05,2022
5709,2022-05-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11987,4638,05,2022
5710,2022-05-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14718,6354,05,2022
5711,2022-05-01,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10408,5389,05,2022
5712,2022-05-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6033,1586,05,2022
5713,2022-05-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9648,4913,05,2022
5714,2022-05-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12278,7245,05,2022
5715,2022-05-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7654,2405,05,2022
5716,2022-05-01,RJN,EAST CHESHIRE NHS TRUST,4388,2026,05,2022
5717,2022-05-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,13464,3772,05,2022
5718,2022-05-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6026,1796,05,2022
5719,2022-05-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10059,4388,05,2022
5720,2022-05-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11918,4589,05,2022
5721,2022-05-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12301,5965,05,2022
5722,2022-05-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8739,3907,05,2022
5723,2022-05-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,10940,4703,05,2022
5724,2022-05-01,RBK,WALSALL HEALTHCARE NHS TRUST,8130,3154,05,2022
5725,2022-05-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5496,2952,05,2022
5726,2022-05-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,7986,0,05,2022
5727,2022-05-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9293,4636,05,2022
5728,2022-05-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,12953,4055,05,2022
5729,2022-05-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11383,3329,05,2022
5730,2022-05-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10173,2522,05,2022
5731,2022-05-01,RKE,WHITTINGTON HEALTH NHS TRUST,9742,2407,05,2022
5732,2022-05-01,RMC,BOLTON NHS FOUNDATION TRUST,10712,4588,05,2022
5733,2022-05-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13788,5304,05,2022
5734,2022-05-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33988,15465,05,2022
5735,2022-05-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13130,3790,05,2022
5736,2022-05-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,16210,8932,05,2022
5737,2022-05-01,RVJ,NORTH BRISTOL NHS TRUST,8011,2249,05,2022
5738,2022-05-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3890,0,05,2022
5739,2022-05-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11014,5625,05,2022
5740,2022-05-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17646,3204,05,2022
5741,2022-05-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,9447,3761,05,2022
5742,2022-05-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13612,0,05,2022
5743,2022-05-01,R1F,ISLE OF WIGHT NHS TRUST,3641,1039,05,2022
5744,2022-05-01,R1H,BARTS HEALTH NHS TRUST,25736,10906,05,2022
5745,2022-05-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11331,3140,05,2022
5746,2022-05-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31124,10336,05,2022
5747,2022-05-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3909,1893,05,2022
5748,2022-05-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7017,3844,05,2022
5749,2022-05-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17075,0,05,2022
5750,2022-05-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8610,2453,05,2022
5751,2022-05-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14923,5385,05,2022
5752,2022-05-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,7102,0,05,2022
5753,2022-05-01,RH5,SOMERSET NHS FOUNDATION TRUST,7030,3482,05,2022
5754,2022-05-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12216,5027,05,2022
5755,2022-05-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11201,3999,05,2022
5756,2022-05-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15245,7487,05,2022
5757,2022-05-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8148,0,05,2022
5758,2022-05-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12101,6062,05,2022
5759,2022-05-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11758,4079,05,2022
5760,2022-05-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,11566,3293,05,2022
5761,2022-05-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8820,2992,05,2022
5762,2022-05-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9485,4064,05,2022
5763,2022-05-01,RNZ,SALISBURY NHS FOUNDATION TRUST,4265,1536,05,2022
5764,2022-05-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19749,0,05,2022
5765,2022-05-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8781,3560,05,2022
5766,2022-05-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12647,4291,05,2022
5767,2022-05-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12335,5516,05,2022
